,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
2047,Revolution Medicines,https://www.crunchbase.com/organization/revolution-medicines,"Redwood City, California, United States","Health Care, Life Science, Medical",Series C,2019-07-09,100000000.0,USD,100000000.0,51-100,226000000.0,USD,226000000.0,4.0,Made Acquisitions,,,1.0,,4.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/revolution-medicines/,IPO,,,$10M to $50M
2059,WM Motor,https://www.crunchbase.com/organization/wm-motor,"Shanghai, Shanghai, China","Automotive, Autonomous Vehicles, Mobile",Series C,2019-03-08,3000000000.0,CNY,446328944.0,1001-5000,1597433138.0,USD,1597433138.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/wmmotor/,Late Stage Venture,,,$10M to $50M
2060,Canndescent,https://www.crunchbase.com/organization/canndescent,"Santa Barbara, California, United States","Cannabis, Consumer Goods, Flowers",Series C,2019-09-10,27500000.0,USD,27500000.0,101-250,57000000.0,USD,57000000.0,5.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/CANNDESCENT,https://www.facebook.com/canndescent/,https://www.linkedin.com/company/canndescent/,Late Stage Venture,,,$10M to $50M
2064,Geek+,https://www.crunchbase.com/organization/geek,"Beijing, Beijing, China","Industrial Automation, Logistics, Robotics, Warehousing",Series C,2019-07-11,150000000.0,USD,150000000.0,251-500,389441285.0,USD,389441285.0,5.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/geekplusrobot,https://www.facebook.com/GeekplusRobotics,http://www.linkedin.com/company/13206185,Late Stage Venture,,,$10M to $50M
2069,Tenfold,https://www.crunchbase.com/organization/tenfold,"Austin, Texas, United States","CRM, Customer Service, Data Integration, Enterprise Software, Mobile, Predictive Analytics, Software, Telecommunications",Series C,2019-10-08,7500000.0,USD,7500000.0,101-250,34600000.0,USD,34600000.0,8.0,,,,,,4.0,,,,For Profit,2015-01-01,http://twitter.com/growtenfold,https://www.facebook.com/growtenfold,https://www.linkedin.com/company/tenfold,Late Stage Venture,,,$10M to $50M
2076,Kaleido BioSciences,https://www.crunchbase.com/organization/kaleido-biosciences-2,"Bedford, Massachusetts, United States",Biotechnology,Series C,2018-06-26,101000000.0,USD,101000000.0,101-250,202600000.0,USD,202600000.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/kaleidobio,https://www.facebook.com/pages/Kaleido-Biosciences/1721670534716909,https://www.linkedin.com/company/kaleido-biosciences-inc.,IPO,,,$10M to $50M
2080,Hollar,https://www.crunchbase.com/organization/hollar-2,"Commerce, California, United States","Consumer Electronics, E-Commerce, Retail",Series C,2017-12-05,29999995.0,USD,29999995.0,11-50,77549995.0,USD,77549995.0,4.0,Was Acquired,Five Below,https://www.crunchbase.com/organization/five-below,,,4.0,,,,For Profit,2015-01-01,https://www.twitter.com/hollar,https://www.facebook.com/shophollar,https://www.linkedin.com/company/hollar,M&A,Acquisition,2020-01-22,$10M to $50M
2086,Codiak Biosciences,https://www.crunchbase.com/organization/codiak-biosciences,"San Francisco, California, United States","Biotechnology, Medical, Therapeutics",Series C,2017-11-29,76500000.0,USD,76500000.0,101-250,168500000.0,USD,168500000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,,https://www.facebook.com/pages/Codiak-BioSciences/111511426977175,https://www.linkedin.com/company/7580511/,Late Stage Venture,,,$10M to $50M
2087,Magenta Therapeutics,https://www.crunchbase.com/organization/magenta-therapeutics,"Cambridge, Massachusetts, United States","Biotechnology, Medical, Therapeutics",Series C,2018-04-09,52000000.0,USD,52000000.0,51-100,150500000.0,USD,150500000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/magentatx,,https://www.linkedin.com/company/17874487,IPO,,,$10M to $50M
2089,Decibel Therapeutics,https://www.crunchbase.com/organization/decibel-therapeutics,"Cambridge, Massachusetts, United States","Biotechnology, Medical Device, Therapeutics",Series C,2018-06-19,55000000.0,USD,55000000.0,51-100,107000000.0,USD,107000000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://www.twitter.com/decibeltx,https://www.facebook.com/pages/Decibel-Therapeutics/1269480783136113,https://www.linkedin.com/company/decibel-therapeutics,Late Stage Venture,,,$10M to $50M
2096,KSQ Therapeutics,https://www.crunchbase.com/organization/ksq-therapeutics,"Cambridge, Massachusetts, United States","Biopharma, Biotechnology, Pharmaceutical, Therapeutics",Series C,2018-09-28,80000000.0,USD,80000000.0,11-50,156000000.0,USD,156000000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/KSQ_TX,,https://www.linkedin.com/company/10414448/,Late Stage Venture,,,$10M to $50M
2099,Imperative Care,https://www.crunchbase.com/organization/imperative-care,"Campbell, California, United States","Health Care, Medical Device",Series C,2019-12-10,86000000.0,USD,86000000.0,51-100,86000000.0,USD,86000000.0,1.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/imperative_care,,https://www.linkedin.com/company/imperativecare,Late Stage Venture,,,$10M to $50M
2146,HungerBox,https://www.crunchbase.com/organization/hungerbox,"Bengaluru, Karnataka, India","B2B, Food and Beverage, Food Delivery",Series C,2019-12-17,12000000.0,USD,12000000.0,251-500,22360764.0,USD,22360764.0,7.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/HungerHello,https://www.facebook.com/HungerBoxapp/,https://www.linkedin.com/company/hungerbox/,Late Stage Venture,,,$10M to $50M
2155,MydreamPlus,https://www.crunchbase.com/organization/mydream,"Beijing, Beijing, China","Collaboration, Coworking, Virtual Workforce",Series C,2018-08-13,120000000.0,USD,120000000.0,101-250,187753211.0,USD,187753211.0,4.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/LiMydreamplus,https://www.facebook.com/profile.php?id=100011777268495,https://www.linkedin.com/company/%E6%A2%A6%E6%83%B3%E5%8A%A0%E7%A9%BA%E9%97%B4/,Late Stage Venture,,,$10M to $50M
2163,Mashang Consumer Finance,https://www.crunchbase.com/organization/ms-finance,"Chongqing, Heilongjiang, China","Finance, Financial Services, FinTech",Series C,2018-04-27,99900000.0,USD,99900000.0,1001-5000,99900000.0,USD,99900000.0,1.0,,,,,,1.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/msfinance/,Late Stage Venture,,,$10M to $50M
2383,Adverity,https://www.crunchbase.com/organization/adverity,"Vienna, Wien, Austria","Analytics, Artificial Intelligence, Big Data, Business Intelligence, Data Integration, Data Visualization, E-Commerce, SaaS, Software",Series C,2020-04-20,30000000.0,USD,30000000.0,101-250,46298685.0,USD,46298685.0,5.0,,,,,,3.0,,,,For Profit,2015-01-08,https://www.twitter.com/myadverity,https://www.facebook.com/myadverity,https://www.linkedin.com/company/adverity-gmbh,Late Stage Venture,,,$1M to $10M
2385,Lacework,https://www.crunchbase.com/organization/lacework,"Mountain View, California, United States","Cloud Computing, Cloud Security, Cyber Security, SaaS, Security, Software",Series C,2019-09-12,42000000.0,USD,42000000.0,51-100,74000000.0,USD,74000000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-23,https://www.twitter.com/laceworkinc,https://www.facebook.com/laceworkinc,https://www.linkedin.com/company/lacework/,Late Stage Venture,,,$1M to $10M
2389,Twistlock,https://www.crunchbase.com/organization/twistlock,"Portland, Oregon, United States","Cloud Security, Enterprise Software, Information Technology, Security",Series C,2018-08-15,33000000.0,USD,33000000.0,51-100,63060000.0,USD,63060000.0,5.0,Was Acquired,Palo Alto Networks,https://www.crunchbase.com/organization/palo-alto-networks,,410000000.0,2.0,,410000000.0,USD,For Profit,2015-01-09,https://twitter.com/twistlockteam,https://www.facebook.com/twistlockteam,https://www.linkedin.com/company/9440582,M&A,Acquisition,2019-05-29,$1M to $10M
2417,Kyash,https://www.crunchbase.com/organization/kyash-inc,"Tokyo, Tokyo, Japan","Banking, Credit Cards, Financial Services, FinTech, Mobile Payments, Payments",Series C,2020-03-31,45000000.0,USD,45000000.0,11-50,70362739.0,USD,70362739.0,4.0,,,,,,1.0,,,,For Profit,2015-01-23,https://www.twitter.com/kyashjp,https://www.facebook.com/kyashjp,https://www.linkedin.com/company/kyash-inc-,Late Stage Venture,,,$1M to $10M
3049,Zum,https://www.crunchbase.com/organization/liftee,"Redwood City, California, United States","Child Care, Children, Family, Mobile Apps, Parenting, Ride Sharing, Transportation",Series C,2019-02-28,44000000.0,USD,44000000.0,51-100,71000000.0,USD,71000000.0,5.0,,,,,,2.0,,,,For Profit,2015-02-01,http://twitter.com/ridezum,https://www.facebook.com/ridezum/,https://www.linkedin.com/company/6646427,Late Stage Venture,,,$1M to $10M
3051,Trusona,https://www.crunchbase.com/organization/trusona,"Scottsdale, Arizona, United States","Cyber Security, Information Services, Information Technology, Internet",Series C,2020-01-14,20000000.0,USD,20000000.0,11-50,38000000.0,USD,38000000.0,3.0,,,,,,1.0,,,,For Profit,2015-02-01,https://twitter.com/trusona_inc,https://www.facebook.com/trusona,https://www.linkedin.com/company/trusona-inc-,Late Stage Venture,,,$1M to $10M
3052,Carsome,https://www.crunchbase.com/organization/carsome,"Petaling Jaya, Selangor, Malaysia","Automotive, E-Commerce Platforms, Shopping",Series C,2019-12-11,50000000.0,USD,50000000.0,501-1000,77350000.0,USD,77350000.0,6.0,,,,,,2.0,,,,For Profit,2015-02-01,https://twitter.com/carsomemy,https://www.facebook.com/CarSome.my,https://www.linkedin.com/company/9486900/,Late Stage Venture,,,$1M to $10M
3056,OJO Labs,https://www.crunchbase.com/organization/ojo-labs-inc,"Austin, Texas, United States","Artificial Intelligence, Internet, Machine Learning, Real Estate, Software Engineering",Series C,2019-03-19,45000000.0,USD,45000000.0,251-500,71500000.0,USD,71500000.0,3.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2015-02-06,https://twitter.com/ojolabs,https://www.facebook.com/ojolabs/,https://www.linkedin.com/company/ojo-labs,Late Stage Venture,,,$1M to $10M
3795,Pratilipi,https://www.crunchbase.com/organization/pratilipi,"Bengaluru, Karnataka, India","Digital Media, EBooks, Publishing, Reading Apps",Series C,2020-04-30,706800000.0,INR,9372662.0,101-250,29833054.0,USD,29833054.0,5.0,,,,,,5.0,,,,For Profit,2015-03-12,https://www.twitter.com/TeamPratilipi,https://www.facebook.com/Pratilipidotcom,https://www.linkedin.com/company/pratilipi/,Late Stage Venture,,,$1M to $10M
3798,Instana,https://www.crunchbase.com/organization/instana,"Chicago, Illinois, United States","Application Performance Management, Enterprise Software, IT Infrastructure, Software",Series C,2018-09-26,30000000.0,USD,30000000.0,101-250,57000000.0,USD,57000000.0,3.0,Made Acquisitions,,,3.0,,4.0,,,,For Profit,2015-03-06,https://twitter.com/InstanaHQ,https://www.facebook.com/InstanaHQ,https://www.linkedin.com/company/10082535,Late Stage Venture,,,$1M to $10M
3804,"Valimail, Inc.",https://www.crunchbase.com/organization/valimail,"San Francisco, California, United States","Cyber Security, Email, Internet",Series C,2019-06-19,45000000.0,USD,45000000.0,51-100,84000000.0,USD,84000000.0,5.0,,,,,,2.0,,,,For Profit,2015-03-01,https://twitter.com/valimail,https://www.facebook.com/Valimail-649042791951699/,https://www.linkedin.com/company/valimail/,Late Stage Venture,,,$1M to $10M
3812,Self Financial,https://www.crunchbase.com/organization/self-lender,"Austin, Texas, United States","FinTech, Internet, Personal Finance",Series C,2020-02-19,20000000.0,USD,20000000.0,51-100,37035000.0,USD,37035000.0,7.0,,,,,,2.0,,,,For Profit,2015-03-03,http://twitter.com/SelfLender,http://www.facebook.com/SelfLender,http://www.linkedin.com/company/self-lender,Late Stage Venture,,,$1M to $10M
3823,Rapt Therapeutics,https://www.crunchbase.com/organization/flx-bio,"South San Francisco, California, United States","Biotechnology, Medical, Pharmaceutical, Therapeutics",Series C,2019-06-19,37000000.0,USD,37000000.0,11-50,176000000.0,USD,176000000.0,4.0,,,,,,,,,,For Profit,2015-03-04,,,https://www.linkedin.com/company/flx-bio,IPO,,,$10M to $50M
3911,Kaishiba,https://www.crunchbase.com/organization/kaistart,"Hangzhou, Zhejiang, China",Internet,Series C,2017-08-30,29000000.0,USD,29000000.0,251-500,49540014.0,USD,49540014.0,4.0,,,,,,1.0,,,,For Profit,2015-03-01,,,https://www.linkedin.com/company/%E5%BC%80%E5%A7%8B%E5%90%A7,Late Stage Venture,,,$1M to $10M
4634,Ladder,https://www.crunchbase.com/organization/ladder-2,"Palo Alto, California, United States","Financial Services, FinTech, Insurance, InsurTech, Internet, Life Insurance",Series C,2020-02-21,37500000.0,USD,37500000.0,11-50,94000000.0,USD,94000000.0,5.0,,,,,,4.0,,,,For Profit,2015-04-07,https://twitter.com/ladder,https://www.facebook.com/ladderlife/,https://www.linkedin.com/company/ladderlife,Late Stage Venture,,,$1M to $10M
4639,Vahdam Teas,https://www.crunchbase.com/organization/vahdam-teas,"New Delhi, Delhi, India","E-Commerce, Food and Beverage, Tea",Series C,2019-10-10,750000000.0,INR,10564871.0,11-50,15114871.0,USD,15114871.0,5.0,,,,,,1.0,,,,For Profit,2015-04-01,https://www.twitter.com/vahdamteas,https://www.facebook.com/vahdamteas,https://www.linkedin.com/company/vahdam-teas/,Late Stage Venture,,,$1M to $10M
4648,Watchmaster,https://www.crunchbase.com/organization/watchmaster,"Berlin, Berlin, Germany","Consumer Goods, E-Commerce, Jewelry",Series C,2018-11-05,9000000.0,EUR,10266296.0,51-100,29903060.0,USD,29903060.0,5.0,,,,,,3.0,,,,For Profit,2015-04-02,https://twitter.com/watchmaster,https://www.facebook.com/pg/watchmaster.official/,https://www.linkedin.com/company/watchmaster/,Late Stage Venture,,,$1M to $10M
4689,BaishanCloud,https://www.crunchbase.com/organization/baishancloud,"Bellevue, Washington, United States","Cloud Computing, Cloud Data Services, Internet",Series C,2018-05-31,37400000.0,USD,37400000.0,101-250,87400000.0,USD,87400000.0,3.0,,,,,,1.0,,,,For Profit,2015-04-01,https://www.twitter.com/baishancloud,https://www.facebook.com/baishancloud,https://www.linkedin.com/company/baishancloud/,Late Stage Venture,,,$1M to $10M
5434,ApplyBoard,https://www.crunchbase.com/organization/applyboard,"Waterloo, Ontario, Canada","College Recruiting, EdTech, Higher Education, PaaS, Software",Series C,2020-05-04,100000000.0,CAD,70990005.0,251-500,172600000.0,CAD,125203956.0,5.0,,,,,,3.0,,,,For Profit,2015-05-01,https://twitter.com/applyboard,https://www.facebook.com/applyboard,https://www.linkedin.com/company/applyboard,Late Stage Venture,,,$1M to $10M
5435,Personio,https://www.crunchbase.com/organization/personio,"MÃ¼nchen, Bayern, Germany","Employment, Human Resources, Recruiting, Software",Series C,2020-01-21,75000000.0,USD,75000000.0,251-500,129332944.0,USD,129332944.0,4.0,Made Acquisitions,,,1.0,,4.0,,,,For Profit,2015-05-14,https://twitter.com/PersonioHR,https://www.facebook.com/personiohr,https://www.linkedin.com/company/personio/,Late Stage Venture,,,$10M to $50M
5451,Indifi Technologies,https://www.crunchbase.com/organization/indifi-technologies,"Gurgaon, Haryana, India","Business Intelligence, Credit, Financial Services, FinTech, Transaction Processing",Series C,2019-07-26,21000000.0,USD,21000000.0,11-50,31000000.0,USD,31000000.0,4.0,,,,,,3.0,,,,For Profit,2015-05-01,https://www.twitter.com/omidyarnetwork,https://www.facebook.com/Indifi-1076371499060659/,https://www.linkedin.com/company/indifi,Late Stage Venture,,,$1M to $10M
5476,SquadLocker,https://www.crunchbase.com/organization/squadlocker,"Warwick, Rhode Island, United States","Consumer Goods, Data Integration, Product Design, Sporting Goods",Series C,2020-02-26,20000000.0,USD,20000000.0,101-250,38197293.0,USD,38197293.0,5.0,,,,,,2.0,,,,For Profit,2015-05-01,https://twitter.com/SquadLocker,https://www.facebook.com/pages/SquadLocker/185431758225553?fref=ts,https://www.linkedin.com/company/squadlocker,Late Stage Venture,,,$10M to $50M
6241,Funding Societies,https://www.crunchbase.com/organization/funding-societies,"Singapore, Central Region, Singapore","Commercial Lending, Financial Services, FinTech, Lending",Series C,2020-04-17,40000000.0,USD,40000000.0,101-250,82451165.0,USD,82451165.0,4.0,,,,,,3.0,,,,For Profit,2015-06-01,https://twitter.com/FundSocieties,https://www.facebook.com/fundingsocieties,https://www.linkedin.com/company/funding-societies,Late Stage Venture,,,$1M to $10M
6244,Shop101,https://www.crunchbase.com/organization/shop101,"Mumbai, Maharashtra, India","Apps, Consumer Goods, E-Commerce, Internet, Online Portals",Series C,2020-03-14,286900000.0,INR,3879176.0,51-100,19879176.0,USD,19879176.0,3.0,,,,,,3.0,,,,For Profit,2015-06-05,https://twitter.com/shop101,https://www.facebook.com/shop101.ind/,https://www.linkedin.com/company/shop101/,Late Stage Venture,,,$1M to $10M
6279,bonify,https://www.crunchbase.com/organization/bonify,"Berlin, Berlin, Germany","Credit, Finance, FinTech, Personal Finance",Series C,2019-07-16,,,,11-50,5500000.0,EUR,5834949.0,4.0,,,,,,4.0,,,,For Profit,2015-06-08,https://twitter.com/bonify_de,https://www.facebook.com/bonify,https://www.linkedin.com/company/bonify-germany,Late Stage Venture,,,$1M to $10M
6283,Dremio,https://www.crunchbase.com/organization/dremio-corporation,"Santa Clara, California, United States","Analytics, Big Data, Business Intelligence, Machine Learning, Software",Series C,2020-03-26,70000000.0,USD,70000000.0,51-100,126499993.0,USD,126499993.0,5.0,,,,,,2.0,,,,For Profit,2015-06-09,https://www.twitter.com/dremio,https://www.facebook.com/dremio,https://www.linkedin.com/company/dremio/,Late Stage Venture,,,$1M to $10M
7088,Snyk,https://www.crunchbase.com/organization/snyk,"London, England, United Kingdom","Developer Tools, Security, Software",Series C,2020-01-21,150000000.0,USD,150000000.0,101-250,252000000.0,USD,252000000.0,6.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2015-07-07,https://www.twitter.com/snyksec,https://www.facebook.com/snyksec,https://www.linkedin.com/company/snyk,Late Stage Venture,,,$10M to $50M
7096,Lola.com,https://www.crunchbase.com/organization/lola-travel-company-inc,"Boston, Massachusetts, United States","Apps, Business Travel, Software, Travel, Travel Agency",Series C,2019-03-26,37000000.0,USD,37000000.0,51-100,81700000.0,USD,81700000.0,3.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2015-07-07,https://twitter.com/lolatravel,https://www.facebook.com/LolaTravelCo/,https://www.linkedin.com/company/lola.com,Late Stage Venture,,,$10M to $50M
7101,SigTuple,https://www.crunchbase.com/organization/sigtuple,"Bangalore, Karnataka, India","Analytics, Artificial Intelligence, Big Data, Health Care, Machine Learning, Software",Series C,2019-04-08,16000000.0,USD,16000000.0,51-100,40800000.0,USD,40800000.0,5.0,,,,,,4.0,,,,For Profit,2015-07-24,https://twitter.com/sigtuple,https://www.facebook.com/sigtuple,https://www.linkedin.com/company/sigtuple,Late Stage Venture,,,$1M to $10M
7117,Laiye,https://www.crunchbase.com/organization/laiye,"Beijing, Beijing, China","Apps, Artificial Intelligence, Enterprise, Internet, Mobile, Mobile Apps, Mobile Payments, Natural Language Processing",Series C,2020-02-23,42000000.0,USD,42000000.0,51-100,81000000.0,USD,81000000.0,6.0,,,,,,3.0,,,,For Profit,2015-07-01,,,https://www.linkedin.com/company/laiye/,Late Stage Venture,,,$1M to $10M
7195,Demisto,https://www.crunchbase.com/organization/demisto,"Cupertino, California, United States","Cyber Security, Developer Platform, Internet, Security",Series C,2018-10-10,43000000.0,USD,43000000.0,101-250,69000000.0,USD,69000000.0,3.0,Was Acquired,Palo Alto Networks,https://www.crunchbase.com/organization/palo-alto-networks,,560000000.0,4.0,,560000000.0,USD,For Profit,2015-07-01,https://twitter.com/demistoinc,,https://www.linkedin.com/company/demisto,M&A,Acquisition,2019-02-19,$10M to $50M
7204,Waycool,https://www.crunchbase.com/organization/waycool,"Chennai, Tamil Nadu, India","Agriculture, AgTech, Farming, Food and Beverage, Food Processing",Series C,2020-02-07,32000000.0,USD,32000000.0,101-250,60849983.0,USD,60849983.0,6.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/waycoolfoods,https://www.facebook.com/WayCoolFoods/,https://www.linkedin.com/company/13283172/,Late Stage Venture,,,$1M to $10M
7843,HeadSpin,https://www.crunchbase.com/organization/headspin-inc,"Palo Alto, California, United States","Application Performance Management, Information Technology, Mobile",Series C,2020-02-25,60000000.0,USD,60000000.0,101-250,80000000.0,USD,80000000.0,4.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2015-08-15,https://twitter.com/headspin_io,https://www.facebook.com/HeadSpin.io/,https://www.linkedin.com/company/6629540/,Late Stage Venture,,,$1M to $10M
8551,CornerJob,https://www.crunchbase.com/organization/cornerjob,"Barcelona, Catalonia, Spain","Mobile, Recruiting",Series C,2017-05-22,22000000.0,USD,22000000.0,101-250,57000000.0,USD,57000000.0,4.0,,,,,,4.0,,,,For Profit,2015-09-01,https://twitter.com/CornerJob_it,https://www.facebook.com/CornerJobItalia/,https://www.linkedin.com/company/cornerjob,Late Stage Venture,,,$1M to $10M
